DateStamp,Region,Demand,Price
2024-11-30 06:05:00,NSW1,6741.44000,143.64807
2024-11-30 06:05:00,SA1,1170.11000,138.04000
2024-11-30 06:05:00,VIC1,4247.98000,138.85190
2024-11-30 06:05:00,TAS1,948.40000,134.20000
2024-11-30 06:10:00,VIC1,4328.35000,139.37975
2024-11-30 06:10:00,TAS1,945.37000,134.20000
2024-11-30 06:10:00,QLD1,5992.82000,142.59101
2024-11-30 06:10:00,SA1,1200.51000,139.47278
2024-11-30 06:10:00,NSW1,6889.91000,146.46023
2024-11-30 06:15:00,TAS1,957.79000,138.14000
2024-11-30 06:15:00,NSW1,6847.07000,153.75616
2024-11-30 06:15:00,QLD1,5996.95000,149.35907
2024-11-30 06:15:00,SA1,1198.72000,148.29236
2024-11-30 06:15:00,VIC1,4427.32000,147.42853
2024-11-30 06:20:00,NSW1,6964.44000,226.95577
2024-11-30 06:20:00,QLD1,6005.94000,214.48000
2024-11-30 06:20:00,TAS1,989.17000,202.66776
2024-11-30 06:20:00,SA1,1185.78000,221.58771
2024-11-30 06:20:00,VIC1,4462.20000,219.09104
2024-11-30 06:25:00,VIC1,4501.28000,193.65715
2024-11-30 06:25:00,TAS1,976.08000,178.68247
2024-11-30 06:25:00,SA1,1143.48000,191.51943
2024-11-30 06:25:00,NSW1,6946.63000,200.90000
2024-11-30 06:25:00,QLD1,5948.63000,192.16718
2024-11-30 06:30:00,QLD1,6017.95000,152.08642
2024-11-30 06:30:00,VIC1,4473.08000,149.99000
2024-11-30 06:30:00,TAS1,982.12000,140.90518
2024-11-30 06:30:00,SA1,1126.09000,144.64934
2024-11-30 06:30:00,NSW1,7096.27000,155.78274
2024-11-30 06:35:00,VIC1,4405.79000,157.87701
2024-11-30 06:35:00,SA1,1136.52000,153.61146
2024-11-30 06:35:00,NSW1,6988.56000,160.02130
2024-11-30 06:35:00,QLD1,5977.64000,154.98427
2024-11-30 06:35:00,TAS1,990.88000,150.26000
2024-11-30 06:40:00,QLD1,6009.01000,277.73000
2024-11-30 06:40:00,VIC1,4446.08000,289.02389
2024-11-30 06:40:00,NSW1,7127.90000,293.52670
2024-11-30 06:40:00,SA1,1107.28000,283.55640
2024-11-30 06:40:00,TAS1,988.54000,273.08910
2024-11-30 06:45:00,TAS1,993.38000,185.22777
2024-11-30 06:45:00,NSW1,7182.21000,199.38605
2024-11-30 06:45:00,SA1,1083.87000,189.27265
2024-11-30 06:45:00,VIC1,4453.65000,196.00000
2024-11-30 06:45:00,QLD1,5978.36000,190.74000
2024-11-30 06:50:00,VIC1,4465.77000,200.60081
2024-11-30 06:50:00,QLD1,6032.20000,194.90750
2024-11-30 06:50:00,TAS1,992.67000,189.43754
2024-11-30 06:50:00,SA1,1085.70000,196.38314
2024-11-30 06:50:00,NSW1,7111.86000,200.90000
2024-11-30 06:55:00,VIC1,4510.45000,238.35034
2024-11-30 06:55:00,TAS1,993.60000,225.23305
2024-11-30 06:55:00,NSW1,7081.05000,236.84938
2024-11-30 06:55:00,QLD1,6078.09000,225.75004
2024-11-30 06:55:00,SA1,1088.31000,233.96409
2024-11-30 07:00:00,VIC1,4531.41000,281.80075
2024-11-30 07:00:00,SA1,1089.88000,277.47607
2024-11-30 07:00:00,NSW1,7187.50000,277.90100
2024-11-30 07:00:00,TAS1,1001.19000,266.96438
2024-11-30 07:00:00,QLD1,6066.01000,263.49000
2024-11-30 07:05:00,QLD1,6063.43000,157.73000
2024-11-30 07:05:00,SA1,1083.52000,240.00000
2024-11-30 07:05:00,TAS1,966.47000,228.45514
2024-11-30 07:05:00,VIC1,4494.49000,243.17837
2024-11-30 07:05:00,NSW1,7141.84000,166.40892
2024-11-30 07:10:00,SA1,1105.69000,303.41428
2024-11-30 07:10:00,NSW1,7300.79000,299.99000
2024-11-30 07:10:00,VIC1,4593.22000,306.32157
2024-11-30 07:10:00,TAS1,1016.83000,286.29107
2024-11-30 07:10:00,QLD1,6135.78000,277.73000
2024-11-30 07:15:00,VIC1,4614.47000,276.12949
2024-11-30 07:15:00,TAS1,1003.53000,252.84714
2024-11-30 07:15:00,NSW1,7225.03000,270.84804
2024-11-30 07:15:00,SA1,1057.21000,276.63000
2024-11-30 07:15:00,QLD1,6139.38000,257.32337
2024-11-30 07:20:00,TAS1,1003.21000,150.26395
2024-11-30 07:20:00,SA1,1065.09000,298.90946
2024-11-30 07:20:00,QLD1,6171.98000,281.34916
2024-11-30 07:20:00,NSW1,7177.35000,296.14426
2024-11-30 07:20:00,VIC1,4607.09000,299.50000
2024-11-30 07:25:00,VIC1,4602.98000,190.85984
2024-11-30 07:25:00,NSW1,7246.36000,191.94143
2024-11-30 07:25:00,QLD1,6100.33000,186.72259
2024-11-30 07:25:00,SA1,1040.89000,186.36001
2024-11-30 07:25:00,TAS1,1014.28000,174.76426
2024-11-30 07:30:00,VIC1,4594.20000,294.34251
2024-11-30 07:30:00,NSW1,7271.94000,292.09000
2024-11-30 07:30:00,QLD1,6208.92000,284.75154
2024-11-30 07:30:00,SA1,1004.80000,288.90495
2024-11-30 07:30:00,TAS1,1020.29000,150.26395
2024-11-30 07:35:00,VIC1,4602.33000,226.14817
2024-11-30 07:35:00,NSW1,7316.42000,230.15912
2024-11-30 07:35:00,TAS1,1020.30000,207.60381
2024-11-30 07:35:00,SA1,972.35000,223.06173
2024-11-30 07:35:00,QLD1,6176.34000,225.75002
2024-11-30 07:40:00,NSW1,7278.91000,280.66019
2024-11-30 07:40:00,VIC1,4691.83000,282.21985
2024-11-30 07:40:00,TAS1,1013.75000,258.42419
2024-11-30 07:40:00,SA1,984.73000,277.04429
2024-11-30 07:40:00,QLD1,6152.88000,263.49000
2024-11-30 07:45:00,SA1,976.98000,245.01000
2024-11-30 07:45:00,QLD1,6198.55000,200.00000
2024-11-30 07:45:00,NSW1,7322.15000,208.81612
2024-11-30 07:45:00,VIC1,4718.79000,249.96673
2024-11-30 07:45:00,TAS1,1016.63000,228.88946
2024-11-30 07:50:00,TAS1,1016.40000,256.01985
2024-11-30 07:50:00,SA1,962.63000,274.21211
2024-11-30 07:50:00,QLD1,6229.05000,263.49000
2024-11-30 07:50:00,NSW1,7371.29000,276.56600
2024-11-30 07:50:00,VIC1,4724.82000,279.59421
2024-11-30 07:55:00,TAS1,1017.10000,254.11094
2024-11-30 07:55:00,QLD1,6217.75000,263.49000
2024-11-30 07:55:00,SA1,966.60000,274.67958
2024-11-30 07:55:00,VIC1,4669.06000,277.50961
2024-11-30 07:55:00,NSW1,7382.65000,276.61950
2024-11-30 08:00:00,QLD1,6270.80000,263.49000
2024-11-30 08:00:00,SA1,918.27000,309.47158
2024-11-30 08:00:00,VIC1,4686.19000,315.80977
2024-11-30 08:00:00,TAS1,1008.72000,150.25812
2024-11-30 08:00:00,NSW1,7421.63000,279.73655
