type,brand,planId,fuelType,brandName,displayName,lastUpdated,customerType,effectiveFrom,distributors,effectiveTo
MARKET,agl,AGL698021MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:15.338Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686443MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan(New AGL Customers)-No Exit Fee,2024-02-12T22:14:15.313Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361449MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:15.158Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361455MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:14.803Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL361435MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:14.794Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361442MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:14.656Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361438MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:14.616Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686454MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:14.409Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361440MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:14.348Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686233MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:14:13.323Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686238MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - No Exit Fee,2024-02-12T22:14:13.308Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698032MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:12.977Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686447MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan(New AGL Customers)-No Exit Fee,2024-02-12T22:14:12.611Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686435MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan(New AGL Customers)-No Exit Fee,2024-02-12T22:14:12.533Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698017MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:12.531Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686449MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:12.530Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL698010MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:12.315Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686451MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:12.259Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698031MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:12.250Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686439MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:12.058Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL686434MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:11.994Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698019MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:11.974Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686456MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan(New AGL Customers)-No Exit Fee,2024-02-12T22:14:11.734Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686445MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:11.378Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686432MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:11.376Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698028MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:11.372Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686228MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:14:11.274Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698016MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:11.014Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Standard,
MARKET,agl,AGL686455MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:10.731Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698033MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:10.252Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686232MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:14:10.213Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686440MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:09.932Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698012MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:09.809Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698023MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:09.738Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698022MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:09.736Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698015MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:09.697Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Standard,
MARKET,agl,AGL698011MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:08.954Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686441MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:08.709Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL360621MRE17@EME,ELECTRICITY,AGL,Residential Value Saver(Westpac Customers)-No Exit Fee,2024-02-12T22:14:08.613Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL360509MRE17@EME,ELECTRICITY,AGL,Residential Seniors Saver - No Exit Fee,2024-02-12T22:14:08.553Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL360486MRE17@EME,ELECTRICITY,AGL,Residential Seniors Saver - No Exit Fee,2024-02-12T22:14:08.533Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359274MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:08.531Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359233MRE18@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:08.377Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL360496MRE17@EME,ELECTRICITY,AGL,Residential Seniors Saver - No Exit Fee,2024-02-12T22:14:08.316Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359237MRE18@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:08.142Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL15271MRE31@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:14:08.139Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL360642MRE17@EME,ELECTRICITY,AGL,Residential Value Saver(Westpac Customers)-No Exit Fee,2024-02-12T22:14:08.038Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL360507MRE17@EME,ELECTRICITY,AGL,Residential Seniors Saver - No Exit Fee,2024-02-12T22:14:07.923Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698014MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:07.798Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL360494MRE20@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-12T22:14:07.634Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL359273MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:07.632Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698009MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:07.392Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698027MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:07.343Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698024MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:07.337Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL360620MRE17@EME,ELECTRICITY,AGL,Residential Value Saver(Westpac Customers)-No Exit Fee,2024-02-12T22:14:07.321Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686452MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:07.274Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686448MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:07.272Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL359275MRE18@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:06.960Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698013MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:06.754Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698029MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:06.635Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698018MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:06.531Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL360477MRE20@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-12T22:14:06.520Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL360491MRE20@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-12T22:14:06.496Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698020MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:14:06.469Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL686442MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:06.435Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL686433MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:06.118Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359272MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:05.640Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL359234MRE18@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:05.615Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359262MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:05.558Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL686444MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:04.975Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL360631MRE17@EME,ELECTRICITY,AGL,Residential Value Saver(Westpac Customers)-No Exit Fee,2024-02-12T22:14:04.359Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359266MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:03.562Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL359263MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:03.136Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
STANDING,agl,AGL15114SRE20@EME,ELECTRICITY,AGL,Residential Standing Offer,2024-02-12T22:14:02.923Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL359258MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:02.598Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL359260MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:02.417Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL15268MRE30@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:14:01.720Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL360485MRE17@EME,ELECTRICITY,AGL,Residential Seniors Saver - No Exit Fee,2024-02-12T22:14:00.316Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359261MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:13:59.764Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359259MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:13:59.762Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL15272MRE31@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:59.258Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL360479MRE20@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-12T22:13:58.898Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
STANDING,agl,AGL15116SRE23@EME,ELECTRICITY,AGL,Residential Standing Offer,2024-02-12T22:13:58.541Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL668782MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:57.370Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL686237MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - No Exit Fee,2024-02-12T22:13:56.787Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686230MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:55.489Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL634212MRE8@EME,ELECTRICITY,AGL,Residential Value Saver (Westpac Customers),2024-02-12T22:13:55.180Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668770MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:54.131Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668784MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:54.031Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668633MRE5@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:13:53.531Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668783MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:53.333Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL668775MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:53.197Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668634MRE5@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:13:53.051Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL668771MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:53.049Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL668781MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:52.714Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL668785MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:52.712Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL668639MRE5@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:13:52.676Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686236MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - No Exit Fee,2024-02-12T22:13:52.674Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL15050MRE32@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:52.613Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Standard,
STANDING,agl,AGL15440SBE21@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:52.589Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686231MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:52.132Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686229MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:51.471Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL15056MRE31@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:51.370Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
STANDING,agl,AGL238822SRE14@EME,ELECTRICITY,AGL,Residential Standing Offer - No Exit Fee,2024-02-12T22:13:51.297Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
STANDING,agl,AGL205695SBE18@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:51.295Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
STANDING,agl,AGL239364SRE15@EME,ELECTRICITY,AGL,Residential Standing Offer,2024-02-12T22:13:51.241Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
STANDING,agl,AGL15399SBE19@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:51.233Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686224MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:51.210Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686234MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - No Exit Fee,2024-02-12T22:13:51.177Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL634199MRE8@EME,ELECTRICITY,AGL,Residential Value Saver (Westpac Customers),2024-02-12T22:13:51.175Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL686223MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:50.930Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
STANDING,agl,AGL239431SBE16@EME,ELECTRICITY,AGL,Business Standing Offer,2024-02-12T22:13:50.808Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy Standard,
STANDING,agl,AGL15113SRE20@EME,ELECTRICITY,AGL,Residential Standing Offer,2024-02-12T22:13:50.763Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686216MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:50.681Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL686235MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - No Exit Fee,2024-02-12T22:13:50.632Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686225MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:50.595Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
STANDING,agl,AGL15398SBE19@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:50.494Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
STANDING,agl,AGL205699SBE18@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:50.401Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL359235MRE18@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:13:50.273Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
STANDING,agl,AGL15387SRE18@EME,ELECTRICITY,AGL,Residential Standing Offer - No Exit Fee,2024-02-12T22:13:50.098Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL15049MRE32@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:50.096Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Standard,
STANDING,agl,AGL205704SBE18@EME,ELECTRICITY,AGL,Business Standing Offer - No Exit Fee,2024-02-12T22:13:50.037Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL668786MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:50.030Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
STANDING,agl,AGL15034SBE21@EME,ELECTRICITY,AGL,Business Standing Offer,2024-02-12T22:13:50.001Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL668778MRE5@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:13:49.912Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL238821MRE26@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:49.362Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686226MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:49.317Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL239386MRE25@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:13:49.295Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL15407MRE30@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:48.955Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686227MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan,2024-02-12T22:13:48.771Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL15406MRE30@EME,ELECTRICITY,AGL,Residential Solar Savers-3rd Party Partners(standard),2024-02-12T22:13:48.758Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL668637MRE5@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:13:48.728Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL239380MRE25@EME,ELECTRICITY,AGL,Residential Solar Savers,2024-02-12T22:13:48.554Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
STANDING,agl,AGL15288SRE23@EME,ELECTRICITY,AGL,Residential Standing Offer,2024-02-12T22:13:48.542Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
STANDING,agl,AGL15169SBE20@EME,ELECTRICITY,AGL,Business Standing Offer,2024-02-12T22:13:48.519Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
